timestamp,location,latitude,longitude,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,soil_moisture_percent,river_level_m,river_rise_rate_m_per_hr,elevation_m,slope_degrees,distance_from_river_km,population,households,hospitals,schools,shelters,flood,severity,risk_score
2026-06-02 16:00:00,Agasthyamalai,8.64983,77.351873,14.58,23.28,31.43,58.92,53.24,2.56,0.083,1084.5,41.29,0.68,2634.0,587.0,1.0,3.0,2.0,0,LOW,33.8
2026-06-02 16:00:00,Anamalai Foothills,10.551659,76.916943,13.51,18.26,36.9,45.59,50.25,2.16,0.0,716.0,26.82,0.11,7149.0,1720.0,2.0,5.0,5.0,0,LOW,29.81
2026-06-02 16:00:00,Biligiriranga Hills,11.951493,77.148352,6.5,11.85,21.97,41.44,47.15,2.1,0.0,1330.7,33.1,1.2,3323.0,795.0,1.0,2.0,2.0,0,LOW,28.61
2026-06-02 16:00:00,Javadi Hills,12.498217,78.949824,16.9,19.08,36.05,49.81,41.77,2.19,0.111,872.7,18.03,2.01,4556.0,1119.0,1.0,4.0,3.0,0,LOW,32.56
2026-06-02 16:00:00,Kalrayan Hills,11.720478,78.850915,5.16,8.7,14.19,38.82,41.64,2.16,0.0,864.7,27.88,1.51,5361.0,1247.0,2.0,5.0,3.0,0,LOW,27.02
2026-06-02 16:00:00,Kodaikanal Hills,10.240094,77.488863,12.16,11.74,23.07,54.39,54.31,2.17,0.104,2065.9,28.24,2.16,6915.0,1692.0,2.0,7.0,4.0,0,LOW,26.66
2026-06-02 16:00:00,Kolli Hills,11.249766,78.338713,9.54,19.82,27.76,46.68,50.09,2.43,0.016,1236.0,35.98,0.67,5136.0,1241.0,2.0,4.0,4.0,0,LOW,36.4
2026-06-02 16:00:00,Kurinji Nagar,11.17676,76.945505,0.24,5.49,16.18,55.03,48.95,2.34,0.0,959.8,28.9,0.71,4234.0,1003.0,1.0,4.0,3.0,0,LOW,31.31
2026-06-02 16:00:00,Meghamalai,9.679902,77.351112,7.39,14.34,26.67,59.86,53.38,2.42,0.066,1476.9,27.52,1.76,2890.0,699.0,1.0,2.0,2.0,0,LOW,29.02
2026-06-02 16:00:00,Mullai Valley,11.243629,77.022253,8.84,10.33,22.93,57.21,45.84,2.84,0.076,1251.6,31.56,1.11,3093.0,699.0,2.0,2.0,1.0,0,LOW,34.9
2026-06-02 16:00:00,Munnar Hills,10.088028,77.059271,6.0,11.72,25.47,39.86,43.54,2.38,0.0,1530.6,42.73,0.32,7376.0,1795.0,2.0,6.0,5.0,0,LOW,28.19
2026-06-02 16:00:00,Nilgiri Foothills,11.378711,76.752723,19.23,28.28,34.15,60.21,54.29,2.39,0.146,1058.9,38.96,0.42,5596.0,1293.0,2.0,4.0,4.0,0,LOW,39.55
2026-06-02 16:00:00,Pachamalai,11.301328,78.650815,11.92,16.69,22.16,56.34,48.74,2.38,0.0,804.1,20.82,1.53,4504.0,1093.0,1.0,3.0,3.0,0,LOW,26.06
2026-06-02 16:00:00,Sathyamangalam Hills,11.497963,77.25374,4.6,8.42,10.91,36.5,38.65,2.12,0.048,666.3,20.77,2.86,6098.0,1457.0,2.0,6.0,3.0,0,LOW,23.35
2026-06-02 16:00:00,Shevaroy Hills,11.659646,78.162432,8.16,14.45,32.66,37.53,48.51,2.43,0.0955,1329.6,32.52,0.81,5737.0,1328.0,2.0,6.0,4.0,0,LOW,33.68
2026-06-02 16:00:00,Sirumalai,10.239244,77.547719,14.2,23.55,35.25,49.52,59.925,2.59,0.294,1165.8,24.7,1.33,3486.0,816.0,2.0,4.0,2.0,0,LOW,33.57
2026-06-02 16:00:00,Thalamalai,11.700518,77.100577,12.07,16.96,27.46,38.46,44.95,2.35,0.0,965.4,29.57,1.1,3006.0,667.0,0.0,2.0,2.0,0,LOW,30.89
2026-06-02 16:00:00,Valparai,10.328043,76.949041,12.24,34.48,48.175,45.21,42.58,1.95,0.0,1367.0,40.91,0.65,6346.0,1515.0,2.0,5.0,3.0,0,LOW,25.45
2026-06-02 16:00:00,Yelagiri,12.582016,78.631692,9.97,20.61,17.6,33.66,37.48,2.31,0.156,1036.8,25.16,1.86,3883.0,883.0,2.0,2.0,2.0,0,LOW,23.72
2026-06-02 16:00:00,Yercaud,11.777387,78.211669,20.88,26.23,34.93,68.31,54.6,2.31,0.147,1526.0,27.8,0.98,4919.0,1187.0,2.0,4.0,2.0,0,MODERATE,42.03
2026-06-02 17:00:00,Agasthyamalai,8.65104,77.352751,14.27,20.18,28.95,76.01,52.71,2.39,0.0,1099.6,38.57,0.87,2636.0,675.0,1.0,2.0,2.0,0,LOW,37.66
2026-06-02 17:00:00,Anamalai Foothills,10.549049,76.920344,8.34,13.33,21.62,64.05,54.03,2.15,0.082,694.4,23.72,0.52,7176.0,1696.0,1.0,6.0,5.0,0,LOW,32.43
2026-06-02 17:00:00,Biligiriranga Hills,11.949311,77.153042,9.35,14.34,19.07,27.59,40.65,2.02,0.0,1299.25,38.62,1.38,3230.0,767.0,1.0,3.0,3.0,0,LOW,32.44
2026-06-02 17:00:00,Javadi Hills,12.502134,78.952984,2.68,15.47,29.3,51.93,48.28,2.11,0.0,887.8,23.85,2.02,4569.0,1142.0,2.0,5.0,2.0,0,SAFE,21.62
2026-06-02 17:00:00,Kalrayan Hills,11.721477,78.848436,15.3,21.3,32.87,39.04,42.23,2.18,0.053,854.6,24.32,1.45,5273.0,1261.0,2.0,5.0,3.0,0,SAFE,20.46
2026-06-02 17:00:00,Kodaikanal Hills,10.242479,77.490257,12.13,21.04,25.07,37.72,42.08,2.26,0.105,2063.0,30.2,2.3,6714.0,1613.0,2.0,5.0,4.0,0,LOW,33.99
2026-06-02 17:00:00,Kolli Hills,11.252971,78.343429,12.19,16.71,30.62,52.77,57.1,2.51,0.097,1170.7,32.17,0.42,5108.0,1186.0,2.0,5.0,3.0,0,LOW,33.41
2026-06-02 17:00:00,Kurinji Nagar,11.178158,76.95171,15.65,26.78,26.25,35.02,43.0,2.39,0.162,989.3,27.26,0.54,4200.0,992.0,1.0,5.0,3.0,0,LOW,34.09
2026-06-02 17:00:00,Meghamalai,9.681862,77.348682,12.26,27.49,31.53,38.41,49.39,2.35,0.0,1454.9,31.83,1.14,2768.0,622.0,1.0,3.0,1.0,0,LOW,33.35
2026-06-02 17:00:00,Mullai Valley,11.244044,77.021025,4.46,13.36,46.24,43.9,39.03,2.37,0.0,1258.0,33.48,1.37,3133.0,762.0,0.0,4.0,1.0,0,LOW,33.08
2026-06-02 17:00:00,Munnar Hills,10.092645,77.062421,15.86,25.48,26.94,82.835,47.35,2.52,0.198,1574.9,42.5,0.65,7512.0,1792.0,2.0,6.0,4.0,0,LOW,39.95
2026-06-02 17:00:00,Nilgiri Foothills,11.377197,76.747151,9.32,24.26,29.37,59.98,50.97,2.4,0.028,1050.8,34.33,0.94,5508.0,1300.0,1.0,5.0,4.0,0,LOW,37.37
2026-06-02 17:00:00,Pachamalai,11.299057,78.650271,4.63,14.36,29.87,36.1,44.51,2.45,0.052,768.7,26.4,1.28,4394.0,1075.0,2.0,4.0,3.0,0,LOW,25.67
2026-06-02 17:00:00,Sathyamangalam Hills,11.501867,77.248289,10.44,16.79,18.38,82.17,39.67,2.16,0.135,636.9,19.75,2.1,6271.0,1467.0,2.0,6.0,3.0,0,LOW,22.41
2026-06-02 17:00:00,Shevaroy Hills,11.658878,78.156353,2.56,12.89,27.81,44.64,41.2,2.32,0.0,1330.6,32.34,0.88,5779.0,1353.0,2.0,5.0,2.0,0,LOW,25.73
2026-06-02 17:00:00,Sirumalai,10.238961,77.550372,10.19,19.96,34.27,58.34,48.41,2.44,0.0,1127.0,26.81,1.28,3517.0,826.0,1.0,4.0,2.0,0,LOW,31.41
2026-06-02 17:00:00,Thalamalai,11.69712,77.102597,7.76,20.01,29.22,40.75,44.8,2.25,0.0,947.2,30.0,0.64,2988.0,718.0,0.0,2.0,2.0,0,LOW,31.0
2026-06-02 17:00:00,Valparai,10.331807,76.95341,14.89,15.34,20.99,53.24,47.02,1.96,0.06,1384.8,40.12,0.65,6218.0,1490.0,3.0,5.0,4.0,0,LOW,32.54
2026-06-02 17:00:00,Yelagiri,12.577316,78.628403,4.77,8.9,10.85,35.71,58.99,2.18,0.0,1084.3,25.87,2.04,3768.0,910.0,1.0,2.0,2.0,0,LOW,23.49
2026-06-02 17:00:00,Yercaud,11.78051,78.207864,3.94,16.64,31.91,41.08,47.4,2.27,0.0,1514.4,27.87,0.88,4791.0,1122.0,2.0,5.0,2.0,0,LOW,26.88
2026-06-02 18:00:00,Agasthyamalai,8.647166,77.348454,9.17,12.18,25.43,42.85,44.02,2.3,0.0,1103.8,37.16,1.15,2634.0,600.0,1.0,4.0,2.0,0,LOW,29.26
2026-06-02 18:00:00,Anamalai Foothills,10.547467,76.916531,5.32,20.38,28.98,44.04,44.0,2.22,0.102,729.7,27.12,0.38,7023.0,1675.0,2.0,5.0,3.0,0,LOW,27.15
2026-06-02 18:00:00,Biligiriranga Hills,11.949278,77.146306,6.76,8.15,21.95,31.21,42.78,2.04,0.026,1309.2,38.07,1.26,3318.0,774.0,1.0,2.0,2.0,0,LOW,24.41
2026-06-02 18:00:00,Javadi Hills,12.502752,78.948654,3.25,8.42,12.78,36.47,60.21,2.03,0.0,864.8,20.09,2.37,4633.0,1126.0,1.0,4.0,3.0,0,LOW,23.4
2026-06-02 18:00:00,Kalrayan Hills,11.718172,78.851937,11.14,17.86,36.45,27.15,39.36,2.84,0.039,849.2,21.64,1.5,5302.0,1280.0,2.0,4.0,3.0,0,LOW,25.15
2026-06-02 18:00:00,Kodaikanal Hills,10.236733,77.49194,0.0,7.63,12.19,31.19,38.71,2.15,0.0,2045.9,28.46,2.49,6692.0,1584.0,1.0,6.0,4.0,0,LOW,30.16
2026-06-02 18:00:00,Kolli Hills,11.249387,78.339571,4.37,8.09,17.59,41.49,42.26,2.43,0.0,1154.7,35.11,0.55,5036.0,1191.0,1.0,5.0,3.0,0,LOW,29.61
2026-06-02 18:00:00,Kurinji Nagar,11.180024,76.950406,13.0,22.16,35.67,58.02,53.65,2.45,0.119,947.9,28.17,0.6,4119.0,1022.0,2.0,5.0,2.0,0,LOW,38.2
2026-06-02 18:00:00,Meghamalai,9.681031,77.352338,0.0,4.31,12.87,45.42,44.18,2.19,0.0,1426.7,32.03,1.22,2765.0,667.0,1.0,4.0,1.0,0,LOW,24.59
2026-06-02 18:00:00,Mullai Valley,11.237705,77.021245,14.71,7.71,20.09,52.05,50.36,2.23,0.0,1204.3,34.83,0.76,3152.0,780.0,1.0,3.0,2.0,0,LOW,32.84
2026-06-02 18:00:00,Munnar Hills,10.093038,77.066385,7.06,12.24,17.55,41.0,46.44,2.39,0.0,1561.6,41.36,0.47,7523.0,1791.0,2.0,6.0,4.0,0,LOW,39.98
2026-06-02 18:00:00,Nilgiri Foothills,11.37906,76.747182,4.39,16.86,27.71,56.28,46.35,2.33,0.0,1036.8,39.07,0.43,5773.0,1370.0,1.0,6.0,3.0,0,LOW,33.8
2026-06-02 18:00:00,Pachamalai,11.298268,78.650272,10.81,19.76,21.86,45.57,42.49,2.37,0.0,809.7,24.91,1.61,4469.0,1114.0,2.0,5.0,2.0,0,LOW,23.33
2026-06-02 18:00:00,Sathyamangalam Hills,11.501169,77.251071,3.68,13.84,20.7,27.94,46.19,2.0,0.0,667.8,16.05,2.43,6196.0,1435.0,2.0,5.0,4.0,0,LOW,31.15
2026-06-02 18:00:00,Shevaroy Hills,11.664749,78.163026,7.61,18.24,20.08,33.2,43.01,2.24,0.0,1362.6,32.96,0.59,5835.0,1397.0,1.0,3.0,3.0,0,LOW,36.56
2026-06-02 18:00:00,Sirumalai,10.239913,77.546374,16.43,23.52,30.39,65.08,52.74,2.47,0.103,1160.1,28.76,1.44,3558.0,884.0,1.0,2.0,2.0,0,MODERATE,44.2
2026-06-02 18:00:00,Thalamalai,11.699117,77.101289,17.73,23.23,35.76,51.96,50.71,2.33,0.218,998.8,30.97,1.34,3030.0,717.0,1.0,3.0,1.0,0,LOW,34.46
2026-06-02 18:00:00,Valparai,10.329776,76.948168,6.7,16.31,24.62,31.59,44.29,2.09,0.182,1338.6,36.29,0.72,6099.0,1427.0,2.0,6.0,3.0,0,LOW,28.61
2026-06-02 18:00:00,Yelagiri,12.582102,78.62947,6.33,14.46,15.98,29.29,42.66,2.03,0.0,1057.0,24.83,1.71,3837.0,951.0,1.0,2.0,2.0,0,SAFE,20.88
2026-06-02 18:00:00,Yercaud,11.779602,78.214481,12.3,25.45,24.37,59.61,46.95,2.26,0.109,1533.5,27.26,1.15,4801.0,1155.0,1.0,4.0,3.0,0,LOW,32.2
2026-06-02 19:00:00,Agasthyamalai,8.651207,77.346031,10.11,20.33,24.68,47.89,51.53,2.3,0.079,1097.7,42.16,1.0,2568.0,585.0,1.0,3.0,1.0,0,LOW,32.87
2026-06-02 19:00:00,Anamalai Foothills,10.551086,76.922366,12.31,22.36,29.99,53.39,45.41,2.23,0.058,726.3,26.12,0.1,7132.0,1700.0,2.0,6.0,4.0,0,LOW,36.11
2026-06-02 19:00:00,Biligiriranga Hills,11.945121,77.150828,3.75,3.35,10.17,29.47,36.25,1.89,0.0,1304.7,32.28,1.23,3368.0,792.0,1.0,2.0,3.0,0,SAFE,15.57
2026-06-02 19:00:00,Javadi Hills,12.498294,78.95102,8.41,10.37,8.11,38.03,46.77,2.03,0.041,933.4,22.92,2.24,4609.0,1104.0,1.0,5.0,2.0,0,LOW,26.27
2026-06-02 19:00:00,Kalrayan Hills,11.717403,78.851161,11.94,11.94,23.16,36.41,36.82,2.14,0.0,888.2,23.9,1.51,5323.0,1258.0,2.0,4.0,2.0,0,LOW,22.26
2026-06-02 19:00:00,Kodaikanal Hills,10.24101,77.486981,0.0,2.2,0.28,21.46,35.93,2.0,0.0,2040.4,29.26,2.24,6797.0,1645.0,2.0,5.0,4.0,0,LOW,27.77
2026-06-02 19:00:00,Kolli Hills,11.245863,78.338206,6.5,11.69,21.13,20.53,38.17,2.29,0.0,1151.9,35.28,0.85,5134.0,1192.0,2.0,5.0,3.0,0,LOW,25.59
2026-06-02 19:00:00,Kurinji Nagar,11.181022,76.950783,3.73,13.77,22.19,29.92,59.83,2.37,0.0,996.1,28.02,0.74,4202.0,995.0,1.0,3.0,2.0,0,SAFE,20.88
2026-06-02 19:00:00,Meghamalai,9.678142,77.350671,0.0,6.54,10.41,8.79,28.14,2.05,0.0,1468.1,31.71,1.57,2801.0,649.0,1.0,3.0,2.0,0,SAFE,19.11
2026-06-02 19:00:00,Mullai Valley,11.239848,77.019605,0.67,1.14,13.0,29.57,40.13,2.1,0.0,1252.9,34.47,1.14,3146.0,763.0,1.0,3.0,1.0,0,SAFE,18.44
2026-06-02 19:00:00,Munnar Hills,10.09136,77.060431,3.32,15.81,27.76,36.69,42.26,2.4,0.096,1529.4,39.17,0.23,7425.0,1784.0,2.0,7.0,4.0,0,LOW,30.59
2026-06-02 19:00:00,Nilgiri Foothills,11.382216,76.750848,6.27,18.26,25.8,28.95,42.28,2.28,0.002,1018.8,33.01,0.4,5687.0,1360.0,3.0,4.0,3.0,0,SAFE,20.8
2026-06-02 19:00:00,Pachamalai,11.299911,78.649889,17.61,23.13,26.77,61.45,50.05,2.42,0.113,816.4,21.54,1.65,4305.0,1026.0,1.0,4.0,3.0,0,LOW,33.5
2026-06-02 19:00:00,Sathyamangalam Hills,11.498219,77.246,10.4,11.57,23.09,38.64,41.59,1.99,0.023,639.3,19.29,2.38,6066.0,1441.0,2.0,5.0,4.0,0,LOW,24.56
2026-06-02 19:00:00,Shevaroy Hills,11.655859,78.156936,5.08,7.22,8.6,17.77,36.75,2.24,0.015,1340.1,31.15,0.86,5724.0,1327.0,2.0,4.0,3.0,0,LOW,24.27
2026-06-02 19:00:00,Sirumalai,10.239132,77.551702,21.44,29.72,33.73,53.82,50.43,2.53,0.167,1167.5,24.15,1.0,3503.0,864.0,1.0,1.0,2.0,0,LOW,24.44
2026-06-02 19:00:00,Thalamalai,11.701062,77.101632,4.29,15.25,34.15,57.26,50.18,2.34,0.0,983.7,32.18,1.1,3025.0,690.0,1.0,2.0,1.0,0,LOW,30.26
2026-06-02 19:00:00,Valparai,10.334704,76.950639,7.06,7.24,21.94,60.75,50.86,2.16,0.087,1325.8,43.5,0.45,6288.0,1502.0,2.0,5.0,3.0,0,LOW,31.73
2026-06-02 19:00:00,Yelagiri,12.579853,78.63139,13.72,19.89,22.05,48.25,44.62,2.03,0.071,1054.1,22.65,1.52,3898.0,909.0,1.0,3.0,2.0,0,LOW,26.45
2026-06-02 19:00:00,Yercaud,11.781501,78.212049,6.0,11.43,29.54,36.01,46.47,2.23,0.0,1520.5,30.61,1.01,4913.0,1187.0,1.0,5.0,2.0,0,LOW,23.68
2026-06-02 20:00:00,Agasthyamalai,8.651868,77.353899,10.28,20.24,26.89,52.02,45.38,2.41,0.059,1071.8,41.59,0.93,2532.0,632.0,0.0,3.0,1.0,0,LOW,26.93
2026-06-02 20:00:00,Anamalai Foothills,10.554801,76.919593,3.43,16.32,26.81,34.57,41.38,2.2,0.0,703.5,26.98,0.62,7291.0,1711.0,3.0,7.0,4.0,0,LOW,29.36
2026-06-02 20:00:00,Biligiriranga Hills,11.951694,77.150373,7.22,11.61,12.71,32.64,35.86,1.94,0.137,1264.8,36.28,1.64,3317.0,777.0,1.0,3.0,2.0,0,LOW,22.42
2026-06-02 20:00:00,Javadi Hills,12.499946,78.952817,20.8,27.23,36.12,57.63,44.37,2.1,0.166,862.4,21.43,2.09,4515.0,1050.0,2.0,1.0,3.0,0,LOW,33.81
2026-06-02 20:00:00,Kalrayan Hills,11.7171,78.848348,8.4,13.35,25.02,37.37,34.26,2.08,0.0,867.4,22.47,1.39,5354.0,1236.0,1.0,5.0,4.0,0,SAFE,21.22
2026-06-02 20:00:00,Kodaikanal Hills,10.243871,77.489207,14.45,15.6,18.91,23.68,38.53,1.87,0.0,2060.9,29.25,2.26,6780.0,1631.0,2.0,6.0,3.0,0,SAFE,21.81
2026-06-02 20:00:00,Kolli Hills,11.249041,78.345781,9.12,18.14,18.75,56.52,49.84,2.19,0.0,1157.4,36.66,0.63,4996.0,1213.0,1.0,6.0,2.0,0,LOW,26.08
2026-06-02 20:00:00,Kurinji Nagar,11.179596,76.948844,0.0,6.62,19.35,38.6,46.14,2.3,0.0,960.5,28.69,0.77,4281.0,1046.0,1.0,3.0,2.0,0,LOW,26.98
2026-06-02 20:00:00,Meghamalai,9.679305,77.348854,10.44,18.64,16.24,24.23,40.21,2.01,0.0,1472.6,28.26,1.77,2774.0,682.0,1.0,3.0,1.0,0,LOW,27.17
2026-06-02 20:00:00,Mullai Valley,11.23661,77.020235,11.43,16.0,24.04,27.48,39.92,2.02,0.0,1216.2,34.7,0.84,3082.0,756.0,1.0,1.0,1.0,0,SAFE,21.21
2026-06-02 20:00:00,Munnar Hills,10.09259,77.057562,14.89,21.58,18.86,53.94,45.18,2.35,0.087,1558.8,40.35,0.56,7457.0,1780.0,2.0,5.0,4.0,0,LOW,31.31
2026-06-02 20:00:00,Nilgiri Foothills,11.377685,76.750371,10.35,17.41,31.34,35.64,47.49,2.31,0.058,1046.2,35.61,0.83,5713.0,1383.0,2.0,5.0,3.0,0,LOW,30.41
2026-06-02 20:00:00,Pachamalai,11.297618,78.651532,11.18,16.67,27.81,38.83,41.96,2.39,0.0,803.6,22.3,1.57,4422.0,1019.0,1.0,3.0,2.0,0,LOW,24.51
2026-06-02 20:00:00,Sathyamangalam Hills,11.500627,77.24657,8.96,11.93,20.71,39.9,46.36,1.78,0.0,636.4,16.04,2.34,5921.0,1424.0,2.0,4.0,4.0,0,LOW,23.33
2026-06-02 20:00:00,Shevaroy Hills,11.659545,78.157215,9.17,8.79,16.6,25.59,39.27,2.08,0.0,1378.9,33.74,1.07,5800.0,1349.0,1.0,4.0,3.0,0,LOW,30.29
2026-06-02 20:00:00,Sirumalai,10.233925,77.553362,11.44,14.86,34.14,70.04,57.38,2.5,0.031,1138.0,29.29,1.49,3481.0,850.0,1.0,3.0,1.0,0,LOW,34.49
2026-06-02 20:00:00,Thalamalai,11.697262,77.099734,9.09,16.57,28.53,26.08,37.66,2.17,0.0,967.3,29.23,0.92,3074.0,755.0,1.0,3.0,1.0,0,SAFE,18.87
2026-06-02 20:00:00,Valparai,10.32722,76.943384,19.49,22.52,32.45,40.2,45.25,2.33,0.225,1337.6,40.66,0.62,6376.0,1512.0,2.0,6.0,3.0,0,LOW,30.21
2026-06-02 20:00:00,Yelagiri,12.577591,78.627535,9.42,23.62,25.97,34.61,42.04,2.1,0.135,1074.1,21.97,2.03,3897.0,904.0,1.0,4.0,2.0,0,SAFE,20.92
2026-06-02 20:00:00,Yercaud,11.780381,78.209929,5.36,15.59,19.39,22.99,36.0,2.09,0.0,1504.9,30.85,0.76,4931.0,1188.0,2.0,4.0,2.0,0,SAFE,21.33
2026-06-02 21:00:00,Agasthyamalai,8.651607,77.350624,10.14,17.47,17.31,35.9,38.99,2.28,0.0,1113.6,39.03,1.16,2563.0,604.0,1.0,2.0,1.0,0,LOW,29.02
2026-06-02 21:00:00,Anamalai Foothills,10.550012,76.918967,5.31,8.48,13.71,36.07,37.06,2.04,0.0,717.0,28.17,0.15,7151.0,1697.0,2.0,6.0,4.0,0,LOW,26.17
2026-06-02 21:00:00,Biligiriranga Hills,11.949949,77.152714,0.0,7.06,1.21,13.23,36.14,1.88,0.0,1312.0,34.03,1.48,3264.0,765.0,1.0,4.0,2.0,0,LOW,22.74
2026-06-02 21:00:00,Javadi Hills,12.500429,78.951071,6.82,10.72,20.96,37.73,41.25,2.06,0.0,884.9,19.76,2.17,4531.0,1047.0,1.0,4.0,3.0,0,LOW,25.28
2026-06-02 21:00:00,Kalrayan Hills,11.719278,78.850681,20.75,26.81,38.14,55.11,48.25,2.1,0.087,862.2,22.29,1.62,5204.0,1230.0,1.0,5.0,3.0,0,LOW,31.7
2026-06-02 21:00:00,Kodaikanal Hills,10.242112,77.490305,5.27,11.13,17.81,22.55,30.11,1.83,0.0,2018.2,29.53,2.46,6899.0,1615.0,2.0,6.0,5.0,0,LOW,23.67
2026-06-02 21:00:00,Kolli Hills,11.248982,78.341085,11.83,18.94,26.2,36.11,51.25,2.23,0.099,1197.7,33.45,0.64,5081.0,1234.0,1.0,4.0,3.0,0,LOW,25.51
2026-06-02 21:00:00,Kurinji Nagar,11.182428,76.944654,10.32,12.24,14.83,33.72,39.7,2.24,0.0,959.5,27.04,0.96,4126.0,929.0,0.0,3.0,2.0,0,LOW,25.41
2026-06-02 21:00:00,Meghamalai,9.679467,77.350376,17.08,20.46,21.13,27.7,45.27,2.0,0.12,1457.2,31.29,1.43,2893.0,634.0,1.0,2.0,2.0,0,LOW,29.16
2026-06-02 21:00:00,Mullai Valley,11.239306,77.02169,11.37,18.19,25.96,39.82,43.44,1.98,0.0,1226.2,32.31,1.11,3094.0,813.0,0.0,2.0,1.0,0,LOW,26.03
2026-06-02 21:00:00,Munnar Hills,10.089137,77.061884,8.96,20.63,27.38,52.06,46.7,2.38,0.096,1566.9,43.78,0.28,7474.0,1791.0,2.0,6.0,4.0,0,LOW,30.68
2026-06-02 21:00:00,Nilgiri Foothills,11.37561,76.749108,10.43,18.12,15.9,38.43,38.59,2.2,0.0,1051.0,32.67,0.64,5576.0,1320.0,1.0,6.0,2.0,0,LOW,25.87
2026-06-02 21:00:00,Pachamalai,11.302497,78.651069,8.08,20.08,17.2,49.41,59.78,2.32,0.034,771.3,21.0,1.51,4360.0,1013.0,0.0,4.0,2.0,0,LOW,22.67
2026-06-02 21:00:00,Sathyamangalam Hills,11.501218,77.248902,9.38,18.53,18.49,45.06,47.42,1.95,0.2,665.8,20.78,2.39,5926.0,1394.0,2.0,6.0,4.0,0,LOW,28.45
2026-06-02 21:00:00,Shevaroy Hills,11.658437,78.159399,5.14,11.76,8.71,34.92,44.93,1.98,0.0,1367.0,30.95,0.82,5775.0,1384.0,2.0,5.0,2.0,0,SAFE,20.02
2026-06-02 21:00:00,Sirumalai,10.240102,77.548568,10.53,18.74,34.12,45.69,50.78,2.5,0.051,1143.4,26.49,1.31,3453.0,791.0,1.0,3.0,1.0,0,LOW,30.45
2026-06-02 21:00:00,Thalamalai,11.697506,77.097035,7.9,13.59,21.03,42.74,46.73,2.17,0.017,994.5,31.35,0.83,2958.0,718.0,1.0,3.0,1.0,0,LOW,32.26
2026-06-02 21:00:00,Valparai,10.330759,76.951541,8.22,10.65,19.33,50.58,44.17,2.31,0.0,1337.7,42.48,0.52,6319.0,1563.0,2.0,5.0,2.0,0,LOW,32.57
2026-06-02 21:00:00,Yelagiri,12.577339,78.631994,3.48,10.17,11.2,26.09,42.16,2.14,0.099,1017.7,27.35,1.82,3904.0,955.0,1.0,2.0,2.0,0,LOW,22.94
2026-06-02 21:00:00,Yercaud,11.781264,78.204389,7.08,10.37,20.85,38.85,42.49,2.21,0.113,1490.4,27.97,0.86,4881.0,1170.0,1.0,6.0,2.0,0,LOW,26.72
2026-06-02 22:00:00,Agasthyamalai,8.647671,77.351686,15.2,18.12,37.87,50.18,48.6,2.35,0.188,1094.4,42.62,0.93,2532.0,609.0,1.0,3.0,1.0,0,LOW,32.94
2026-06-02 22:00:00,Anamalai Foothills,10.550958,76.917526,1.1,10.04,11.77,22.6,38.59,1.94,0.0,733.2,24.57,0.32,7109.0,1685.0,2.0,5.0,4.0,0,LOW,22.7
2026-06-02 22:00:00,Biligiriranga Hills,11.948787,77.152198,0.33,0.0,1.31,20.2,36.14,1.87,0.0,1319.0,35.96,1.41,3215.0,799.0,1.0,4.0,2.0,0,LOW,23.01
2026-06-02 22:00:00,Javadi Hills,12.501308,78.947596,9.24,17.29,25.36,35.09,39.4,2.15,0.13,918.9,19.8,2.03,4505.0,1088.0,1.0,3.0,3.0,0,LOW,26.63
2026-06-02 22:00:00,Kalrayan Hills,11.720866,78.848109,9.22,18.02,27.36,47.03,50.15,2.16,0.102,839.4,29.74,1.77,5217.0,1256.0,2.0,5.0,3.0,0,LOW,26.73
2026-06-02 22:00:00,Kodaikanal Hills,10.243147,77.490075,5.61,15.36,11.2,38.7,44.49,1.82,0.0,2048.7,27.73,2.12,6741.0,1627.0,2.0,5.0,3.0,0,LOW,24.16
2026-06-02 22:00:00,Kolli Hills,11.246278,78.338812,0.56,12.9,19.02,32.11,40.9,2.12,0.0,1186.5,34.7,0.83,5031.0,1209.0,2.0,3.0,3.0,0,SAFE,20.06
2026-06-02 22:00:00,Kurinji Nagar,11.186358,76.951703,11.6,22.18,17.95,32.17,38.51,2.15,0.0,1005.7,31.67,0.64,4320.0,1029.0,2.0,4.0,2.0,0,LOW,27.86
2026-06-02 22:00:00,Meghamalai,9.681675,77.349845,8.29,9.11,20.79,43.46,43.21,2.11,0.179,1465.2,32.66,1.41,2847.0,717.0,1.0,2.0,2.0,0,LOW,31.33
2026-06-02 22:00:00,Mullai Valley,11.237953,77.019967,6.79,12.01,16.86,23.03,35.67,1.94,0.0,1260.1,33.53,1.05,3019.0,732.0,1.0,3.0,2.0,0,LOW,23.13
2026-06-02 22:00:00,Munnar Hills,10.088456,77.053325,13.79,20.97,23.62,34.01,39.72,2.41,0.093,1548.2,42.33,0.62,7286.0,1722.0,2.0,6.0,5.0,0,LOW,34.24
2026-06-02 22:00:00,Nilgiri Foothills,11.379604,76.748662,13.47,30.74,33.62,47.02,50.02,2.23,0.098,1056.2,39.43,0.7,5633.0,1331.0,2.0,5.0,3.0,0,LOW,33.45
2026-06-02 22:00:00,Pachamalai,11.302112,78.651959,7.77,16.88,25.99,41.42,46.12,2.31,0.008,787.2,19.62,1.54,4389.0,1057.0,2.0,4.0,3.0,0,SAFE,21.44
